Segment,Protein Name,Sequence Accession,Complete Genome,Segment Length,Subtype,Collection Date,Host Species,Country,State/Province,Flu Season,Strain Name
4,HA,CY008468,No,1730,H3N2,1980,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/3/1980(H3N2)
4,HA,CY007619,No,1717,H3N2,1980,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/4/1980
4,HA,CY006891,Yes,1717,H3N2,1980,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/9/1980
4,HA,CY006203,No,1721,H3N2,1980,IRD:Human,China,-N/A-,-N/A-,A/Nanjing/13/1980
4,HA,CY112353,Yes,1731,H3N2,1980,IRD:Human,Netherlands,-N/A-,-N/A-,A/Rotterdam/577/1980
4,HA,CY112361,Yes,1732,H3N2,1981,IRD:Human,Netherlands,-N/A-,-N/A-,A/Bilthoven/4791/1981
4,HA,CY113277,Yes,1735,H3N2,1981,IRD:Human,France,-N/A-,-N/A-,A/Lyon/2380/1981
4,HA,CY007627,No,1721,H3N2,1981,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/1/1981
4,HA,CY113285,Yes,1731,H3N2,1982,IRD:Human,Netherlands,-N/A-,-N/A-,A/Bilthoven/10684/1982
4,HA,CY006052,Yes,1762,H3N2,1982,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/1/1982
4,HA,CY006755,Yes,1721,H3N2,1982,IRD:Human,China,-N/A-,-N/A-,A/Nanjing/2/1982
4,HA,CY077834,Yes,1755,H3N2,1982,IRD:Human,Netherlands,-N/A-,-N/A-,A/Netherlands/233/1982
4,HA,CY121245,Yes,1737,H3N2,1982,IRD:Human,Philippines,-N/A-,-N/A-,A/Philippines/2/1982(H3N2)
4,HA,CY113301,Yes,1732,H3N2,1982,IRD:Human,Philippines,-N/A-,-N/A-,A/Phillipines/2/1982
4,HA,CY006315,Yes,1721,H3N2,1983,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/14/1983
4,HA,CY003720,Yes,1720,H3N2,1983,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/26/1983
4,HA,CY003736,Yes,1721,H3N2,1983,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/5/1983(H3N2)
4,HA,CY009052,No,1717,H3N2,1983,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/33/1983
4,HA,CY006851,Yes,1731,H3N2,1983,IRD:Human,China,-N/A-,-N/A-,A/Nanjing/36/1983
4,HA,CY113309,Yes,1731,H3N2,1983,IRD:Human,Norway,-N/A-,-N/A-,A/Oslo/13676/1983
4,HA,CY187384,Yes,1731,H3N2,1984,IRD:Human,France,-N/A-,-N/A-,A/Caen/1/1984
4,HA,CY006323,Yes,1726,H3N2,1984,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/4/1984
4,HA,CY003744,Yes,1714,H3N2,1984,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/7/1984
4,HA,CY008172,No,1722,H3N2,1984,IRD:Human,China,-N/A-,-N/A-,A/Nanjing/28/1984
4,HA,CY113317,Yes,1731,H3N2,1985,IRD:Human,United Kingdom,-N/A-,-N/A-,A/Guildford/V728/1985
4,HA,CY003520,Yes,1762,H3N2,1985,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/24/1985
4,HA,CY003504,Yes,1750,H3N2,1985,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/6/1985
4,HA,CY003536*,Yes,1762,H3N2,1985,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/7/1985(H3N2)
4,HA,CY011472,No,1721,H3N2,1985,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/12/1985(H3N2)
4,HA,CY009068,No,1721,H3N2,1985,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/2/1985
4,HA,CY008668,No,1721,H3N2,1985,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/25/1985
4,HA,CY008452,Yes,1717,H3N2,1985,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/5/1985
4,HA,CY008708,No,1721,H3N2,1985,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/7/1985
4,HA,CY113341,Yes,1735,H3N2,1985,IRD:Human,Sweden,-N/A-,-N/A-,A/Stockholm/10/1985
4,HA,CY113349,Yes,1732,H3N2,1985,IRD:Human,New Zealand,-N/A-,-N/A-,A/Wellington/4/1985
4,HA,CY113357,Yes,1735,H3N2,1986,IRD:Human,USA,Colorado,-N/A-,A/Colorado/2/1986
4,HA,CY121277,Yes,1727,H3N2,1986,IRD:Human,Russia,-N/A-,-N/A-,A/Leningrad/360/1986
4,HA,DQ508849,Yes,1701,H3N2,1986,IRD:Human,Russia,-N/A-,-N/A-,A/Leningrad/360/1986(H3N2)
4,HA,CY002752,No,1742,H3N2,1986,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/1/1986(H3N2)
4,HA,CY008716,No,1721,H3N2,1986,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/11/1986
4,HA,CY016060,Yes,1721,H3N2,1986,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/2/1986(H3N2)
4,HA,CY020333,No,1721,H3N2,1986,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/3/1986(H3N2)
4,HA,CY011288,Yes,1721,H3N2,1986,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/5/1986(H3N2)
4,HA,CY002088,Yes,1762,H3N2,1986,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/66/1986
4,HA,CY003544,Yes,1738,H3N2,1987,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/7/1987
4,HA,CY113365,Yes,1731,H3N2,1987,IRD:Human,China,-N/A-,-N/A-,A/Shanghai/11/1987
4,HA,CY121309,Yes,1727,H3N2,1987,IRD:Human,China,-N/A-,-N/A-,A/Shanghai/11/1987(H3N2)
4,HA,CY112396,Yes,1731,H3N2,1987,IRD:Human,China,-N/A-,-N/A-,A/Sichuan/2/1987
4,HA,CY121293,Yes,1737,H3N2,1987,IRD:Human,China,-N/A-,-N/A-,A/Sichuan/2/1987(H3N2)
4,HA,CY113373,Yes,1731,H3N2,1988,IRD:Human,USA,Georgia,-N/A-,A/Atlanta/3572/1988
4,HA,AJ252129,No,1759,H3N2,1988,IRD:Human,Germany,-N/A-,-N/A-,A/Berlin/6/88
4,HA,AJ252131,No,1759,H3N2,1988,IRD:Human,Germany,-N/A-,-N/A-,A/Cottbus/42/88 (H3N2)
4,HA,CY113381,Yes,1732,H3N2,1988,IRD:Human,United Kingdom,-N/A-,-N/A-,A/England/427/1988
4,HA,CY003512,Yes,1757,H3N2,1988,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/2/1988
4,HA,CY003352,No,1711,H3N2,1988,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/13/1988
4,HA,CY008732,No,1721,H3N2,1988,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/15/1988
4,HA,CY096859,Yes,1712,H3N2,1988,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/3/1988(H3N2)
4,HA,CY008724,No,1721,H3N2,1988,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/5/1988
4,HA,CY010756,Yes,1721,H3N2,1988,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/8/1988(H3N2)
4,HA,CY114453,Yes,1727,H3N2,1988,IRD:Human,USA,Oklahoma,-N/A-,A/Oklahoma/5/1988
4,HA,CY113397,Yes,1732,H3N2,1988,IRD:Human,Sweden,-N/A-,-N/A-,A/Stockholm/12/1988
4,HA,CY114445,Yes,1727,H3N2,1988,IRD:Human,Australia,-N/A-,-N/A-,A/Victoria/1/1988
4,HA,CY113405,Yes,1731,H3N2,1989,IRD:Human,USA,Georgia,-N/A-,A/Atlanta/211/1989
4,HA,CY112404,Yes,1731,H3N2,1989,IRD:Human,China,-N/A-,-N/A-,A/Beijing/352/1989
4,HA,CY114461,Yes,1737,H3N2,1989,IRD:Human,China,-N/A-,-N/A-,A/Beijing/353/1989
4,HA,CY121024,Yes,1737,H3N2,1989,IRD:Human,China,-N/A-,-N/A-,A/Beijing/353/1989
4,HA,DQ508833,Yes,1701,H3N2,1989,IRD:Human,China,-N/A-,-N/A-,A/Beijing/353/1989(H3N2)
4,HA,U97740,No,1714,H3N2,1989,IRD:Human,China,-N/A-,-N/A-,A/Beijing/353/89(H3N2)
4,HA,CY112412,No,1743,H3N2,1989,IRD:Human,Netherlands,-N/A-,-N/A-,A/Eindhoven/3447/1989
4,HA,CY113413,Yes,1734,H3N2,1989,IRD:Human,United Kingdom,-N/A-,-N/A-,A/England/138/1989
4,HA,CY112420,Yes,1731,H3N2,1989,IRD:Human,Switzerland,-N/A-,-N/A-,A/Geneva/5007/1989
4,HA,CY112428,Yes,1731,H3N2,1989,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/1/1989
4,HA,CY113453,Yes,1731,H3N2,1989,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/34/1989
4,HA,CY113461,Yes,1731,H3N2,1989,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/35/1989
4,HA,CY114125,Yes,1734,H3N2,1989,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/36/1989
4,HA,CY113469,Yes,1734,H3N2,1989,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/40/1989
4,HA,CY112436,Yes,1731,H3N2,1989,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/53/1989
4,HA,CY113477,Yes,1733,H3N2,1989,IRD:Human,Australia,-N/A-,-N/A-,A/Victoria/1/1989
4,HA,CY113493,Yes,1732,H3N2,1989,IRD:Human,New Zealand,-N/A-,-N/A-,A/Waikato/1/1989
4,HA,CY113485,Yes,1732,H3N2,1989,IRD:Human,New Zealand,-N/A-,-N/A-,A/Wellington/5/1989
4,HA,CY003064*,No,1763,H3N2,1990,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/1/1990(H3N2)
4,HA,CY113501,Yes,1734,H3N2,1990,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/2/1990
4,HA,CY011480,Yes,1721,H3N2,1990,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/2/1990(H3N2)
4,HA,CY113509,Yes,1731,H3N2,1990,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/5/1990
4,HA,CY008740,No,1721,H3N2,1990,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/7/1990
4,HA,CY113517,Yes,1731,H3N2,1990,IRD:Human,China,-N/A-,-N/A-,A/Shanghai/24/1990
4,HA,CY113525,Yes,1731,H3N2,1990,IRD:Human,Japan,-N/A-,-N/A-,A/Suita/1/1990
4,HA,CY113533,Yes,1732,H3N2,1990,IRD:Human,Australia,-N/A-,-N/A-,A/Victoria/2/1990
4,HA,CY113541*,Yes,1731,H3N2,1990,IRD:Human,New Zealand,-N/A-,-N/A-,A/Wellington/3/1990(H3N2)
4,HA,CY113549,Yes,1732,H3N2,1991,IRD:Human,Australia,-N/A-,-N/A-,A/Canberra/1/1991
4,HA,CY113565,Yes,1731,H3N2,1991,IRD:Human,Switzerland,-N/A-,-N/A-,A/Geneva/5366/1991
4,HA,CY113653,Yes,1732,H3N2,1991,IRD:Human,Spain,-N/A-,-N/A-,A/Madrid/G12/1991
4,HA,CY114469,Yes,1737,H3N2,1991,IRD:Human,United Kingdom,-N/A-,-N/A-,A/United Kingdom/261/1991
4,HA,CY112460,Yes,1731,H3N2,1992,IRD:Human,Netherlands,-N/A-,-N/A-,A/Amsterdam/4112/1992
4,HA,U26830,Yes,1701,H3N2,1992,IRD:Human,China,-N/A-,-N/A-,A/Beijing/32/1992
4,HA,CY113677,Yes,1732,H3N2,1992,IRD:Human,China,-N/A-,-N/A-,A/Beijing/32/1992
4,HA,CY033606,Yes,1715,H3N2,1992,IRD:Human,China,-N/A-,-N/A-,A/Beijing/32/1992(H3N2)
4,HA,CY112492,Yes,1731,H3N2,1992,IRD:Human,Finland,-N/A-,-N/A-,A/Finland/247/1992
4,HA,CY121325,Yes,1720,H3N2,1992,IRD:Human,China,-N/A-,-N/A-,A/Harbin/15/1992
4,HA,CY003712,Yes,1750,H3N2,1992,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/14/1992
4,HA,CY077874,Yes,1729,H3N2,1992,IRD:Human,Netherlands,-N/A-,-N/A-,A/Netherlands/823/1992
4,HA,CY112516,Yes,1731,H3N2,1992,IRD:Human,Japan,-N/A-,-N/A-,A/Sendai/C273/1992
4,HA,CY113957,Yes,1731,H3N2,1993,IRD:Human,Japan,-N/A-,-N/A-,A/Akita/4/1993
4,HA,CY113965,Yes,1732,H3N2,1993,IRD:Human,Netherlands,-N/A-,-N/A-,A/Enschede/5458/1993
4,HA,CY113973,Yes,1731,H3N2,1993,IRD:Human,China,-N/A-,-N/A-,A/Guangdong/25/1993
4,HA,CY114013,Yes,1732,H3N2,1993,IRD:Human,Spain,-N/A-,-N/A-,A/Madrid/G101/1993
4,HA,CY112564,Yes,1731,H3N2,1993,IRD:Human,Spain,-N/A-,-N/A-,A/Madrid/G102/1993
4,HA,CY114021,Yes,1731,H3N2,1993,IRD:Human,Spain,-N/A-,-N/A-,A/Madrid/G109/1993
4,HA,CY114029,Yes,1732,H3N2,1993,IRD:Human,Spain,-N/A-,-N/A-,A/Madrid/G116/1993
4,HA,CY114005,Yes,1731,H3N2,1993,IRD:Human,Spain,-N/A-,-N/A-,A/Madrid/G122/1993
4,HA,CY112573,Yes,1734,H3N2,1993,IRD:Human,Spain,-N/A-,-N/A-,A/Madrid/G130/1993
4,HA,CY114037,Yes,1735,H3N2,1993,IRD:Human,Spain,-N/A-,-N/A-,A/Madrid/G252/1993
4,HA,CY009012,Yes,1721,H3N2,1993,IRD:Human,China,-N/A-,-N/A-,A/Nanchang/12/1993
4,HA,CY006347,Yes,1721,H3N2,1993,IRD:Human,China,-N/A-,-N/A-,A/Nanchang/58/1993
4,HA,CY077800,Yes,1731,H3N2,1993,IRD:Human,Netherlands,-N/A-,-N/A-,A/Netherlands/179/1993
4,HA,CY114093,Yes,1731,H3N2,1993,IRD:Human,France,-N/A-,-N/A-,A/Paris/287/1993
4,HA,CY114101,Yes,1731,H3N2,1993,IRD:Human,United Kingdom,-N/A-,-N/A-,A/Scotland/142/1993
4,HA,CY114109,Yes,1732,H3N2,1993,IRD:Human,United Kingdom,-N/A-,-N/A-,A/Scotland/160/1993
4,HA,CY114117,Yes,1731,H3N2,1993,IRD:Human,China,-N/A-,-N/A-,A/Shangdong/9/1993
4,HA,CY036903,Yes,1715,H3N2,1993,IRD:Human,China,-N/A-,-N/A-,A/Shangdong/9/1993(H3N2)
4,HA,CY112653,Yes,1731,H3N2,1993,IRD:Human,Japan,-N/A-,-N/A-,A/Shiga/6/1993
4,HA,CY112685,Yes,1731,H3N2,1993,IRD:Human,New Zealand,-N/A-,-N/A-,A/Wellington/59/1993
4,HA,CY114133,Yes,1731,H3N2,1993,IRD:Human,Japan,-N/A-,-N/A-,A/Yamagata/56/1993
4,HA,CY114141,Yes,1732,H3N2,1993,IRD:Human,Japan,-N/A-,-N/A-,A/Yamagata/61/1993
4,HA,CY112693*,Yes,1732,H3N2,1993,IRD:Human,Japan,-N/A-,-N/A-,A/Yamagata/62/1993(H3N2)
4,HA,CY112701,Yes,1731,H3N2,1994,IRD:Human,United Kingdom,-N/A-,-N/A-,A/England/7/1994
4,HA,CY112733,Yes,1731,H3N2,1994,IRD:Human,South Africa,-N/A-,-N/A-,A/Johannesburg/33/1994
4,HA,CY121341,Yes,1727,H3N2,1994,IRD:Human,South Africa,-N/A-,-N/A-,A/Johannesburg/33/1994
4,NL,A79863*,No,1757,H3N2,1994,IRD:Human,South Africa,-N/A-,-N/A-,A/JOHANNESBURG/33/94 RHA(H3N2)
4,HA,CY112741,Yes,1732,H3N2,1994,IRD:Human,South Africa,-N/A-,-N/A-,A/Johannesburg/47/1994
4,HA,CY006339,Yes,1721,H3N2,1994,IRD:Human,China,-N/A-,-N/A-,A/Nanchang/0058/1994
4,HA,CY003752,No,1721,H3N2,1994,IRD:Human,China,-N/A-,-N/A-,A/Nanchang/0074/1994(H3N2)
4,HA,CY007835,No,1721,H3N2,1994,IRD:Human,China,-N/A-,-N/A-,A/Nanchang/A1/1994
4,HA,CY006331,No,1725,H3N2,1994,IRD:Human,China,-N/A-,-N/A-,A/Nanchang/A2/1994(H3N2)
4,HA,CY114165,Yes,1732,H3N2,1995,IRD:Human,Finland,-N/A-,-N/A-,A/Finland/338/1995
4,HA,CY114173,Yes,1731,H3N2,1995,IRD:Human,Finland,-N/A-,-N/A-,A/Finland/339/1995
4,HA,CY114181,Yes,1735,H3N2,1995,IRD:Human,Finland,-N/A-,-N/A-,A/Finland/381/1995
4,HA,CY002272,Yes,1741,H3N2,1995,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/24/1995
4,HA,AB019354,No,1762,H3N2,1995,IRD:Human,Japan,-N/A-,-N/A-,A/Nagasaki/48/95(H3N2)
4,HA,AB019357,No,1762,H3N2,1995,IRD:Human,Japan,-N/A-,-N/A-,A/Nagasaki/97/95(H3N2)
4,HA,CY112789,Yes,1731,H3N2,1995,IRD:Human,China,-N/A-,-N/A-,A/Nanchang/933/1995
4,HA,CY116589,Yes,1762,H3N2,1995,IRD:Human,Netherlands,-N/A-,-N/A-,A/Netherlands/178/1995
4,HA,CY112805,No,1731,H3N2,1995,IRD:Human,Sweden,-N/A-,-N/A-,A/Stockholm/5/1995
4,HA,JX518888,Yes,1701,H3N2,1995,IRD:Human,China,-N/A-,-N/A-,A/Wuhan/359/1995
4,HA,CY112821,Yes,1732,H3N2,1995,IRD:Human,China,-N/A-,-N/A-,A/Wuhan/359/1995
4,HA,CY114477,Yes,1701,H3N2,1996,IRD:Human,Australia,-N/A-,-N/A-,A/Brisbane/8/1996
4,HA,CY114229,Yes,1732,H3N2,1996,IRD:Human,Switzerland,-N/A-,-N/A-,A/Geneva/3958/1996
4,HA,CY121357,Yes,1737,H3N2,1996,IRD:Human,South Africa,-N/A-,-N/A-,A/South Africa/1147/1996(H3N2)
4,HA,AF017270,No,1762,H3N2,1996,IRD:Human,Austria,-N/A-,-N/A-,A/Vienna/47/96M(H3N2)
4,HA,AF017272,No,1762,H3N2,1996,IRD:Human,Austria,-N/A-,-N/A-,A/Vienna/47/96V(H3N2)
4,HA,CY112837,Yes,1732,H3N2,1997,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/1/1997
4,HA,CY112869,Yes,1731,H3N2,1997,IRD:Human,Norway,-N/A-,-N/A-,A/Oslo/21/1997(H3N2)
4,HA,CY112645,Yes,1731,H3N2,1997,IRD:Human,Norway,-N/A-,-N/A-,A/Oslo/244/1997
4,HA,AF363502,No,1704,H3N2,1997,IRD:Human,France,-N/A-,-N/A-,A/Paris/896/97(H3N2)
4,HA,AF363503,No,1704,H3N2,1997,IRD:Human,France,-N/A-,-N/A-,A/Paris/906/97(H3N2)
4,HA,AF363504,No,1704,H3N2,1997,IRD:Human,France,-N/A-,-N/A-,A/Paris/908/97(H3N2)
4,HA,CY112885,Yes,1731,H3N2,1997,IRD:Human,Australia,-N/A-,-N/A-,A/Sydney/5/1997
4,HA,CY039079,Yes,1718,H3N2,1997,IRD:Human,Australia,-N/A-,-N/A-,A/Sydney/5/1997
4,HA,AY271794,No,1701,H3N2,1998,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/31/98(H3N2)
4,HA,AB019355,No,1762,H3N2,1998,IRD:Human,Japan,-N/A-,-N/A-,A/Nagasaki/76/98(H3N2)
4,HA,AB019356,No,1762,H3N2,1998,IRD:Human,Japan,-N/A-,-N/A-,A/Nagasaki/93/98(H3N2)
4,HA,AY032978,No,1762,H3N2,1998,IRD:Human,Switzerland,-N/A-,-N/A-,A/Switzerland/7729/98(H3N2)
4,HA,AF382318,No,1762,H3N2,1998,IRD:Human,Switzerland,-N/A-,-N/A-,A/Switzerland/7729/98(H3N2)
4,HA,EF568929,No,1711,H3N2,1998,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/Siriraj-08/1998
4,HA,JN617980*,No,1740,H3N2,1998,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/Siriraj-08/1998
4,HA,CY121424,Yes,1723,H3N2,1999,IRD:Human,USA,California,-N/A-,A/California/32/1999
4,HA,AF382320,No,1762,H3N2,1999,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/1143/99(H3N2)
4,HA,AF382319,No,1762,H3N2,1999,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/1143/99(H3N2)
4,HA,AY035588,No,1762,H3N2,1999,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/1143/99(H3N2)
4,HA,AF382321,No,1762,H3N2,1999,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/1144/99(H3N2)
4,HA,AF382322,No,1762,H3N2,1999,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/1144/99(H3N2)
4,HA,AY035589,No,1762,H3N2,1999,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/1144/99(H3N2)
4,HA,AF382324,No,1762,H3N2,1999,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/1179/99(H3N2)
4,HA,AF382323,No,1762,H3N2,1999,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/1179/99(H3N2)
4,HA,AY035590,No,1762,H3N2,1999,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/1179/99(H3N2)
4,HA,AF382326,No,1762,H3N2,1999,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/1180/99(H3N2)
4,HA,AF382325,No,1762,H3N2,1999,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/1180/99(H3N2)
4,HA,AY035591,No,1762,H3N2,1999,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/1180/99(H3N2)
4,HA,AF382327,No,1762,H3N2,1999,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/1182/99(H3N2)
4,HA,AF382328,No,1762,H3N2,1999,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/1182/99(H3N2)
4,HA,AY035592,No,1762,H3N2,1999,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/1182/99(H3N2)
4,HA,CY002112,Yes,1741,H3N2,1999,IRD:Human,USA,Tennessee,-N/A-,A/Memphis/59/1999
4,HA,CY112909,Yes,1735,H3N2,1999,IRD:Human,Russia,-N/A-,-N/A-,A/Moscow/10/1999
4,HA,CY121373,Yes,1737,H3N2,1999,IRD:Human,Russia,-N/A-,-N/A-,A/Moscow/10/1999
4,HA,AY531035,Yes,1701,H3N2,1999,IRD:Human,Russia,-N/A-,-N/A-,A/Moscow/10/99(H3N2)
4,HA,DQ487341,Yes,1762,H3N2,1999,IRD:Human,Russia,-N/A-,-N/A-,A/Moscow/10/99(H3N2)
4,HA,CY077848,Yes,1752,H3N2,1999,IRD:Human,Netherlands,-N/A-,-N/A-,A/Netherlands/301/1999
4,HA,CY016068,Yes,1723,H3N2,1999,IRD:Human,Australia,-N/A-,-N/A-,A/New South Wales/13/1999(H3N2)
4,HA,CY016539,Yes,1718,H3N2,1999,IRD:Human,Australia,-N/A-,-N/A-,A/New South Wales/15/1999(H3N2)
4,HA,CY016547,Yes,1721,H3N2,1999,IRD:Human,Australia,-N/A-,-N/A-,A/New South Wales/16/1999(H3N2)
4,HA,CY016635,Yes,1721,H3N2,1999,IRD:Human,Australia,-N/A-,-N/A-,A/New South Wales/17/1999(H3N2)
4,HA,CY020205,Yes,1722,H3N2,1999,IRD:Human,Australia,-N/A-,-N/A-,A/New South Wales/19/1999(H3N2)
4,HA,CY016507,Yes,1721,H3N2,1999,IRD:Human,Australia,-N/A-,-N/A-,A/New South Wales/2/1999(H3N2)
4,HA,CY016076,Yes,1725,H3N2,1999,IRD:Human,Australia,-N/A-,-N/A-,A/New South Wales/20/1999(H3N2)
4,HA,CY016555,Yes,1722,H3N2,1999,IRD:Human,Australia,-N/A-,-N/A-,A/New South Wales/21/1999(H3N2)
4,HA,CY016651,Yes,1721,H3N2,1999,IRD:Human,Australia,-N/A-,-N/A-,A/New South Wales/22/1999(H3N2)
4,HA,CY021061,Yes,1727,H3N2,1999,IRD:Human,Australia,-N/A-,-N/A-,A/New South Wales/3/1999(H3N2)
4,HA,CY016627,Yes,1718,H3N2,1999,IRD:Human,Australia,-N/A-,-N/A-,A/New South Wales/4/1999(H3N2)
4,HA,CY016515,Yes,1721,H3N2,1999,IRD:Human,Australia,-N/A-,-N/A-,A/New South Wales/5/1999(H3N2)
4,HA,CY016523,Yes,1714,H3N2,1999,IRD:Human,Australia,-N/A-,-N/A-,A/New South Wales/6/1999(H3N2)
4,HA,CY020197,Yes,1721,H3N2,1999,IRD:Human,Australia,-N/A-,-N/A-,A/New South Wales/7/1999(H3N2)
4,HA,CY016531,Yes,1714,H3N2,1999,IRD:Human,Australia,-N/A-,-N/A-,A/New South Wales/8/1999(H3N2)
4,HA,CY112917,Yes,1731,H3N2,1999,IRD:Human,Panama,-N/A-,-N/A-,A/Panama/2007/1999
4,HA,DQ508865,Yes,1701,H3N2,1999,IRD:Human,Panama,-N/A-,-N/A-,A/Panama/2007/1999(H3N2)
4,HA,DQ487340,Yes,1762,H3N2,1999,IRD:Human,Panama,-N/A-,-N/A-,A/Panama/2007/1999(H3N2)
4,HA,CY034100,Yes,1724,H3N2,1999,IRD:Human,Panama,-N/A-,-N/A-,A/Panama/2007/1999(H3N2)
4,HA,EU103726,No,1701,H3N2,2000,IRD:Human,Denmark,-N/A-,-N/A-,A/Denmark/200/2000(H3N2)
4,HA,EU103727,No,1701,H3N2,2000,IRD:Human,Denmark,-N/A-,-N/A-,A/Denmark/202/2000(H3N2)
4,HA,EU103728,No,1701,H3N2,2000,IRD:Human,Denmark,-N/A-,-N/A-,A/Denmark/203/2000(H3N2)
4,HA,EU103729,No,1701,H3N2,2000,IRD:Human,Denmark,-N/A-,-N/A-,A/Denmark/204/2000(H3N2)
4,HA,EU103730,No,1701,H3N2,2000,IRD:Human,Denmark,-N/A-,-N/A-,A/Denmark/205/2000(H3N2)
4,HA,EU103731,No,1701,H3N2,2000,IRD:Human,Denmark,-N/A-,-N/A-,A/Denmark/206/2000(H3N2)
4,HA,EU103732,No,1701,H3N2,2000,IRD:Human,Denmark,-N/A-,-N/A-,A/Denmark/207/2000(H3N2)
4,HA,EU103733,No,1701,H3N2,2000,IRD:Human,Denmark,-N/A-,-N/A-,A/Denmark/208/2000(H3N2)
4,HA,EU103637,No,1701,H3N2,2000,IRD:Human,Denmark,-N/A-,-N/A-,A/Denmark/35/2000(H3N2)
4,HA,EU103638,No,1701,H3N2,2000,IRD:Human,Denmark,-N/A-,-N/A-,A/Denmark/37/2000(H3N2)
4,HA,EU103639,No,1701,H3N2,2000,IRD:Human,Denmark,-N/A-,-N/A-,A/Denmark/38/2000(H3N2)
4,HA,CY016084,Yes,1717,H3N2,2000,IRD:Human,Australia,-N/A-,-N/A-,A/New South Wales/25/2000(H3N2)
4,HA,CY016092,Yes,1721,H3N2,2000,IRD:Human,Australia,-N/A-,-N/A-,A/New South Wales/27/2000(H3N2)
4,HA,CY016100,Yes,1721,H3N2,2000,IRD:Human,Australia,-N/A-,-N/A-,A/New South Wales/28/2000(H3N2)
4,HA,CY016108,Yes,1721,H3N2,2000,IRD:Human,Australia,-N/A-,-N/A-,A/New South Wales/29/2000(H3N2)
